link,title,enroll_count,provider,num_ratings,description
https://www.coursera.org/specializations/learn-mandarin-chinese-intermediate,Learn Mandarin Chinese: Intermediate ,5035,Shanghai Jiao Tong University,80,"If you have fundamental proficiency in Mandarin Chinese, join us now to practice and improve your skill of the language spoken by more than 1 billion people. This may enable you to know and do business with people from one of the world's biggest economies. This specialization may also help you to pass HSK 3 test."
https://www.coursera.org/specializations/learn-mandarin,Learn Mandarin Chinese,29834,Shanghai Jiao Tong University,1363,Come and learn the language which is spoken by more than 1 billion people and is getting more and more learners. This may enable you to know and do business with people from one of the world's biggest economies. This specialization may also help you to pass HSK (the only official proficiency test of Chinese language) level 1 or 2.
https://www.coursera.org/specializations/hsk-learn-chinese,Learn Chinese: HSK Test Preparation,29502,Peking University,2205,"This specialization consists of three elementary language courses, aims to improve your Chinese language skills effectively and systematically. This specialization introduces everyday language and includes activities to practice all four language skill: conversation, comprehension, reading and writing. You will learn about Chinese culture and basic Chinese Characters more, will possess the ability to further your Chinese language studies."
https://www.coursera.org/learn/learn-chinese-mandarin,Learning Chinese : Start From Scratch (零到一學中文),48576,National Taiwan University,418,"This is a six-week introductory course in Mandarin Chinese conversation. The course will be taught completely in Mandarin, however students are not expected to have any experience learning Chinese. This course’s main objective is to study practical conversation. By watching videos showing various kinds of situations, learners will recognize and understand vocabulary, pair everyday words together with grammar to form short phrases, and learn the correct way to express words used in day-to-day life."
https://www.coursera.org/learn/hanzi,Chinese Characters for beginner 汉字,75659,Peking University,850,"Welcome to ""Chinese Characters for beginner""!This is an elementary course on learning Chinese characters. Together, we will start from the basic element of Chinese characters-- Strokes. Then we will learn 1,200 basic Chinese words composed of 240 commonly used Chinese characters, which begin with  “一”(one), including pronunciation, shape and meaning, so that to improve the learning effect. 

①  Each Chinese character is with pinyin;

②  Each Chinese character is shown in the form of animation in the process of writing, namely strokes;

③  English translation is used on the Chinese character can be a word itself. Other Chinese characters can not be independent of words are the characters of. The English translation of this kind of characters is marked in parentheses;

④  Each Chinese word is accompanied by Pinyin, English translation and picture, which is easy to understand;

⑤  There are proper exercises at the end of each lesson.

Good luck !"
https://www.coursera.org/learn/mandarin-chinese-1,Mandarin Chinese 1: Chinese for Beginners,71643,Shanghai Jiao Tong University,1308,"Mandarin Chinese 1: Chinese for beginners is a beginner's course of Mandarin Chinese. It uses lectures, short plays, interactive exercises and cultural tips to help learners build a fundamental capability of oral Chinese in real-life situations. At the end of the 5-week course, the learners will reach the following proficiency: ♦ 150 words
♦ 20 language points
♦ handling 5 real-life situations
This is a beginners' course, therefore no prerequisite is required."
https://www.coursera.org/learn/mandarin-chinese-intermediate-learners-1, Mandarin Chinese for Intermediate Learners: Part 1,9920,Shanghai Jiao Tong University,101,"""Mandarin Chinese 1: Chinese for Intermediate Learners"" is the first course of the MOOC specialization  ""Learn Intermediate Mandarin Chinese"" created by Shanghai Jiao Tong University."
https://www.coursera.org/learn/hsk-1,Chinese for HSK 1,79648,Peking University,2192,"Nǐ hǎo! 你好！Welcome to Chinese for HSK Level 1 - a Chinese course for beginners. My name is YU Bin. I am very happy to meet you here!  HSK stands for Hànyǔ (Chinese) Shuǐpíng (level) Kǎoshì (test), which is the most important Chinese proficiency test in use today. It assesses non-native Chinese speakers’ abilities in using Chinese in their daily, academic and professional lives. 

Chinese for HSK Level 1 is the first part of the 6 levels and assesses test takers’ abilities in the application of everyday Chinese. It is the counterpart of Level 1 of the Chinese Language Proficiency Scales for Speakers of Other Languages and the A1 Level of the Common European Framework of Reference for Languages. You will learn:

	30 video lectures with dialogue role plays by PKU students; 
	More than 150 commonly used words; 
	Around 50 key grammar points;
	New words and texts via audio; 
	Quizzes for each lesson and HSK test papers;
	Videos for 70 basic Chinese characters (optional);
	Supplementary materials about China (optional).
  
In short, the course covers the four skills although only listening and reading are tested in HSK. At the end of the course, you will be able to understand and use simple Chinese phrases, meet basic needs for communication and possess the ability to further your Chinese language studies. 

Have a fantastic journey of Chinese learning.                                                  

For more information about HSK please visit: http://english.hanban.org/node_7581.htm."
https://www.coursera.org/learn/more-chinese-for-beginners,More Chinese for Beginners,57026,Peking University,1004,"This is an advanced course for Chinese for beginners.Learners will expand vocabularies about personal information, daily life, food and drink, healthy, and expressions about greeting, suggestion, agreement, comparison, complaint, prohibition, experience, plan, recommendation, etc. Learners can improve their listening and speaking and know much more about Chinese social cultures. As the same as Chinese for beginners, the course doesn’t ask the learners to know Chinese characters. 

Recommended Background: For learners with certain English language ability and better have attended Chinese for beginners."
https://www.coursera.org/learn/mandarin-chinese-2,Mandarin Chinese 2: Chinese for Beginners,17899,Shanghai Jiao Tong University,410,"Mandarin Chinese 2: Chinese for beginners is a beginner's course of Mandarin Chinese in continuation of Mandarin Chinese 1: Chinese for beginners. It uses lectures, short plays, interactive exercises and cultural tips to help learners build a fundamental capability of oral Chinese in real-life situations. At the end of the 5-lesson course, the learners will reach the following proficiency: ♦ 300 words
♦ 40 language points
♦ handling 10 real-life situations
Completing ""Mandarin Chinese 1: Chinese for beginners"" or having attended  Chinese courses of any types for at least 15 hours is the prerequisite."
https://www.coursera.org/learn/hsk-2,Chinese for HSK 2,25151,Peking University,784,"Welcome to  HSK level 2 course!  This course is called “Chinese for HSK Level 2”, which is also the second step towards HSK Level 6. At the end of the 6 weeks, you will be able to express your views towards some simple and common daily life topics.

In this course, we have
	24 lecture videos and in class exercises
	44 short videos in complement to the context of learning material
	Over 150 new vocabularies, 62 new grammar points as well as relevant pictures and examples
	Downloadable practice charts for over 100 basic Chinese Characters
	Weekly online quiz and final simulation exam questions

This course covers the entire content that stated in the HSK Level Two Outline. It does not matter if you complete HSK Level 1 or not, as long as you have obtained basic Chinese language competency, I would like to welcome you to join the journey of learning Chinese with us. I believe you will continue enjoying the happiness that Chinese brings to you."
https://www.coursera.org/learn/hanzi-2,Chinese Characters for beginner (2)    汉字(2),11783,Peking University,152,"Welcome to ""Chinese Characters for beginner （2）""!This is an elementary course on learning Chinese characters. Together, we will continue to learn another 240 Chinese characters in this course. And we will learn about another 1,200 basic Chinese words composed of 240 commonly used Chinese characters, which begin with  “耳”(ear), including pronunciation, shape and meaning, so that to improve the learning effect. 

①  Each Chinese character is with pinyin;

②  Each Chinese character is shown in the form of animation in the process of writing, namely strokes;

③  English translation is used on the Chinese character can be a word itself. Other Chinese characters can not be independent of words are the characters of. The English translation of this kind of characters is marked in parentheses;

④  Each Chinese word is accompanied by Pinyin, English translation and picture, which is easy to understand;

⑤  There are proper exercises at the end of each lesson.

Good luck !"
